Authors	Record Count	
Hirschbuehl D	368	
Hladik O	368	
Hod N	368	
Hong TM	368	
Hooberman BH	368	
Howarth J	368	
Huhtinen M	368	
Huseynov N	368	
Huth J	368	
Iizawa T	368	
Jin S	368	
Katsoulis P	368	
Khubua J	368	
Klapdor-kleingrothaus T	368	
Klioutchnikova T	368	
Kolb M	368	
Kono T	368	
Korolkova EV	368	
Kotwal A	368	
Kozanecki W	368	
Krasnopevtsev D	368	
Krieger P	368	
Kruchonak U	368	
Kruse MC	368	
Kuehn S	368	
Kukhtin V	368	
Kuna M	368	
Kuprash O	368	
Kvita J	368	
Lacasta C	368	
Lacker H	368	
Lacour D	368	
Laforge B	368	
Landon MPJ	368	
Lantzsch K	368	
Lanza A	368	
Lassnig M	368	
Ledroit-guillon F	368	
Lee SC	368	
Leney KJC	368	
Lester CG	368	
Lipniacka A	368	
Liu YL	368	
Livan M	368	
Lleres A	368	
Lloyd SL	368	
Lohwasser K	368	
Longo L	368	
Lorenz J	368	
Lou X	368	
Lu YJ	368	
Lubatti HJ	368	
Luminari L	368	
Ma H	368	
Ma Y	368	
Macdonald CM	368	
Makovec N	368	
Malaescu B	368	
Maleev VP	368	
Malek F	368	
Mancini G	368	
Mansoulie B	368	
Marcisovsky M	368	
Marjanovic M	368	
Marti-garcia S	368	
Martoiu VS	368	
Martyniuk AC	368	
Marzin A	368	
Masik J	368	
Maslennikov AL	368	
Massa L	368	
Mastroberardino A	368	
Maximov DA	368	
Mazini R	368	
Mcpherson RA	368	
Melini D	368	
Menke S	368	
Mete AS	368	
Middleton RP	368	
Mikestikova M	368	
Milov A	368	
Milstead DA	368	
Minaenko AA	368	
Mineev M	368	
Mir LM	368	
Miyagawa PS	368	
Mizukami A	368	
Mlynarikova M	368	
Mogg P	368	
Morgenstern S	368	
Mori D	368	
Mosidze M	368	
Moss J	368	
Muenstermann D	368	
Murray WJ	368	
Myska M	368	
Nachman BP	368	
Nairz AM	368	
Naumann T	368	
Nechaeva PY	368	
Nikolic-audit I	368	
Nisius R	368	
Ocariz J	368	
Ochi A	368	
Oh A	368	
Ohm CC	368	
Olszewski A	368	
Onofre A	368	
Orestano D	368	
Otono H	368	
Ouchrif M	368	
Pandini CE	368	
Parker AJ	368	
Pasqualucci E	368	
Passaggio S	368	
Peleganchuk SV	368	
Penc O	368	
Peralva BS	368	
Petersen BA	368	
Pettersson NE	368	
Picazio A	368	
Pilcher JE	368	
Pohl D	368	
Qin Y	368	
Ragusa F	368	
Richter-was E	368	
Rimoldi A	368	
Romaniouk A	368	
Roos L	368	
Rusakovich NA	368	
Russell HL	368	
Rutherfoord JP	368	
Salvatore D	368	
Sandaker H	368	
Sasaki O	368	
Sauvan E	368	
Sawyer C	368	
Sbarra C	368	
Sbrizzi A	368	
Schaarschmidt J	368	
Scheirich D	368	
Schiavi C	368	
Schmieden K	368	
Schopf E	368	
Scutti F	368	
Seidel SC	368	
Seixas JM	368	
Sekhniaidze G	368	
Serkin L	368	
Shaikh NW	368	
Shatalov PB	368	
Shi L	368	
Shope DR	368	
Shulga E	368	
Sidiropoulou O	368	
Silverstein SB	368	
Simion S	368	
Sinervo P	368	
Singh B	368	
Siral I	368	
Sivoklokov SY	368	
Snesarev AA	368	
Sobie R	368	
Solovyev V	368	
Son H	368	
Soualah R	368	
Stanecka E	368	
Stark GH	368	
Staszewski R	368	
Stenzel H	368	
Stoicea G	368	
Strom DM	368	
Stucci SA	368	
Swiatlowski M	368	
Sykora I	368	
Tackmann K	368	
Takeshita T	368	
Tassi E	368	
Teoh JJ	368	
Tipton P	368	
Tomoto M	368	
Tompkins L	368	
Tovey DR	368	
Trefzger T	368	
Trincaz-duvoid S	368	
Tskhadadze EG	368	
Tu Y	368	
Tudorache A	368	
Tudorache V	368	
Tuts PM	368	
Ungaro FC	368	
Urban J	368	
Vandelli W	368	
Vari R	368	
Vasquez GA	368	
Veneziano S	368	
Vermeulen JC	368	
Vigani L	368	
Vishwakarma A	368	
Vos M	368	
Vukotic I	368	
Wanotayaroj C	368	
Ward CP	368	
Watson AT	368	
Weingarten J	368	
Wenig S	368	
Wermes N	368	
Wessels M	368	
Willocq S	368	
Winklmeier F	368	
Worm SD	368	
Xella S	368	
Zaitsev AM	368	
Zhemchugov A	368	
Zhou N	368	
Zhu CG	368	
Zhuang X	368	
Zimine NI	368	
Zoccoli A	368	
Zwalinski L	368	
Abidi SH	367	
Abramowicz H	367	
Adelman J	367	
Affolder AA	367	
Akatsuka S	367	
Alberghi GL	367	
Albert J	367	
Alimonti G	367	
Alison J	367	
Astalos R	367	
Ayoub MK	367	
Balek P	367	
Barreiro F	367	
Barton AE	367	
Beacham JB	367	
Beddall AJ	367	
Belyaev NL	367	
Benoit M	367	
Bingul A	367	
Bini C	367	
Biondi S	367	
Bittrich C	367	
Briglin DL	367	
Buat Q	367	
Budagov IA	367	
Butterworth JM	367	
Camplani A	367	
Canale V	367	
Capua M	367	
Carminati L	367	
Carney RMD	367	
Chelkov GA	367	
Ciocio A	367	
Cirotto F	367	
Crepe-renaudin S	367	
Dado T	367	
Dao V	367	
Della Porta GZ	367	
Delsart PA	367	
Djama F	367	
Djuvsland JI	367	
Dubinin M	367	
Ducu OA	367	
Dyndal M	367	
Fassi F	367	
Gazis EN	367	
Gkialas I	367	
Govender N	367	
Grabowska-bold I	367	
Grenier P	367	
Grinstein S	367	
Guescini F	367	
Hansen JD	367	
Hawkes CM	367	
Heidegger KK	367	
Heinrich L	367	
Henderson RCW	367	
Higashino S	367	
Iakovidis G	367	
Ikegami Y	367	
Iodice M	367	
Jakobi KB	367	
Javurkova M	367	
Jejelava J	367	
Jivan H	367	
Jones RWL	367	
Jones TJ	367	
Jovicevic J	367	
Ju X	367	
Kagan H	367	
Kagan M	367	
Kaji T	367	
Kanzaki J	367	
Karpov SN	367	
Kartvelishvili V	367	
Karyukhin AN	367	
Kato C	367	
Kawagoe K	367	
Kawamoto T	367	
Kawamura G	367	
Keeler R	367	
Kepka O	367	
Kersten S	367	
Kirchmeier D	367	
Kobel M	367	
Korcyl K	367	
Kuechler JT	367	
Kurth MG	367	
Lacava F	367	
Landgraf U	367	
Lapertosa A	367	
Laporte JF	367	
Lee CA	367	
Liang Z	367	
Lie K	367	
Liss TM	367	
Lobodzinska EM	367	
Lohse T	367	
Long JD	367	
Love PA	367	
Luehring F	367	
Maidantchik C	367	
Manoni E	367	
Marshall Z	367	
Martin VJ	367	
Mastrandrea P	367	
Maurer J	367	
Mazza SM	367	
Mcfayden JA	367	
Moschovakos P	367	
Negri A	367	
Noguchi Y	367	
Nomura MA	367	
Novgorodova O	367	
Ochoa-ricoux JP	367	
Oda S	367	
Olariu A	367	
Onyisi PUE	367	
Palazzo S	367	
Parodi F	367	
Perini L	367	
Petrucci F	367	
Pollard CS	367	
Popeneciu GA	367	
Prell S	367	
Przybycien M	367	
Rauch DM	367	
Resseguie ED	367	
Rettie S	367	
Reynolds E	367	
Rezanova OL	367	
Reznicek P	367	
Ridel M	367	
Robertson SH	367	
Robinson D	367	
Rosas LJS	367	
Rosati S	367	
Rossi LP	367	
Sahinsoy M	367	
Schernau M	367	
Schioppa M	367	
Schoening A	367	
Semprini-cesari N	367	
Sherwood P	367	
Smart BH	367	
Smirnov Y	367	
Soldatov EY	367	
Solovyanov OV	367	
Soukharev AM	367	
Stabile A	367	
Stamen R	367	
Stelzer HJ	367	
Tarem S	367	
Tayalati Y	367	
Terron J	367	
Tikhomirov VO	367	
Trigger IM	367	
Troncon C	367	
Tsiareshka PV	367	
Turgeman D	367	
Valentinetti S	367	
Vallier A	367	
Vanadia M	367	
Varol T	367	
Varvell KE	367	
Vittori C	367	
Vorobel V	367	
Watson MF	367	
White MJ	367	
Wiik-fuchs LAM	367	
Wingerter-seez I	367	
Wittgen M	367	
Wolter MW	367	
Yacoob S	367	
Yamaguchi Y	367	
Ye S	367	
Yigitbasi E	367	
Zacharis G	367	
Zenin O	367	
Zhukov K	367	
Aleksandrov IN	366	
Alexa C	366	
Arnaez O	366	
Begel M	366	
Benchekroun D	366	
Berta P	366	
Bouhova-thacker EV	366	
Boyko IR	366	
Bruncko D	366	
Callea G	366	
Celebi E	366	
Chau CC	366	
Chekulaev SV	366	
Chiu YH	366	
Chu MC	366	
Coelho E	366	
D'auria S	366	
Dai T	366	
Darbo G	366	
De Pedis D	366	
Fiolhais MCN	366	
Fisher WC	366	
Flierl BM	366	
Goncalo R	366	
Gorbounov PA	366	
Guenther J	366	
Hinchliffe I	366	
Hiti B	366	
Hsu PJ	366	
Hu S	366	
Istin S	366	
Jenni P	366	
Johnson CA	366	
Kaczmarska A	366	
Kajomovitz E	366	
Kalderon CW	366	
Kareem MJ	366	
Katzy J	366	
Kawade K	366	
Kempster JJ	366	
Kharlamov AG	366	
Kivernyk O	366	
Klimek P	366	
Koffas T	366	
Koperny S	366	
Kuutmann EB	366	
Lampl W	366	
Leite MAL	366	
Long RE	366	
Mader WF	366	
Martinez NL	366	
Mcdonald EF	366	
Mermod P	366	
Meyer JP	366	
Milosavljevic MV	366	
Minashvili IA	366	
Mindur B	366	
Nguyen TQ	366	
Nishu N	366	
Palka M	366	
Parzefall U	366	
Phillips PW	366	
Polifka R	366	
Pospisil S	366	
Ramos JM	366	
Sammel D	366	
Schultz-coulon HC	366	
Shlomi J	366	
Sicho P	366	
Smakhtin V	366	
Smiesko J	366	
Soffer A	366	
Staroba P	366	
Stelzer-chilton O	366	
Taylor W	366	
Thapa P	366	
Thompson PD	366	
Tikhonov YA	366	
Tokar S	366	
Treado CJ	366	
Tsukerman II	366	
Unal G	366	
Veloso F	366	
Webb AF	366	
Abulaiti Y	365	
Acosta JG	365	
Andrei V	365	
Bahrasemani H	365	
Bechtle P	365	
Biebel O	365	
Biesuz NV	365	
Correia AMH	365	
De Sanctis U	365	
De Santo A	365	
Dervan P	365	
Dumitriu AE	365	
Farthouat P	365	
Fleischmann P	365	
Giannetti P	365	
Griso SP	365	
Grummer A	365	
Herr H	365	
Higon-rodriguez E	365	
Johansson P	365	
Kaluza A	365	
Kamenshchikov A	365	
Kar D	365	
Karpova ZM	365	
Kazanin VF	365	
Keller JS	365	
Kodys P	365	
Kourlitis E	365	
Kurchaninov LL	365	
Lagarde F	365	
Liberti B	365	
Loch P	365	
Manghi FL	365	
Mullier GA	365	
Negrini M	365	
Nelson ME	365	
Newman PR	365	
Padula SS	365	
Pani P	365	
Pralavorio P	365	
Primavera M	365	
Prokoshin F	365	
Qiu H	365	
Sampsonidou D	365	
Sander CO	365	
Savard P	365	
Schaffer AC	365	
Sciandra A	365	
Smirnova LN	365	
Smirnova O	365	
Solis AL	365	
Sommer P	365	
Spieker TM	365	
Starovoitov P	365	
Strizenec P	365	
Talyshev AA	365	
Truong L	365	
Unel G	365	
Vrba V	365	
Vreeswijk M	365	
Wolters H	365	
Adamczyk L	364	
Autermann C	364	
Barker A	364	
Benekos N	364	
Bokan P	364	
Calfayan P	364	
Carra S	364	
Cheung K	364	
Creager RA	364	
Cukierman AR	364	
Czodrowski P	364	
D'amen G	364	
Davis DR	364	
De Salvo A	364	
Di Ciaccio A	364	
Di Micco B	364	
Di Petrillo KF	364	
Donszelmann TC	364	
Duflot L	364	
Elwood A	364	
Farbin A	364	
Geisen J	364	
Giannelli MF	364	
Gorisek A	364	
Hils M	364	
Iuppa R	364	
Izzo V	364	
Jacobs RM	364	
Kuleshov S	364	
Lecompte T	364	
Lee GR	364	
Liu JKK	364	
Madden WDB	364	
Mkrtchyan T	364	
Myagkov AG	364	
Neubauer MS	364	
Ouraou A	364	
Outschoorn VIM	364	
Poulsen T	364	
Rijssenbeek M	364	
Roloff J	364	
Sanchez CAS	364	
Schildgen LK	364	
Seema P	364	
Smirnov SY	364	
Steinberg P	364	
Teixeira-dias P	364	
Tsamalaidze Z	364	
Tsiskaridze V	364	
Varni C	364	
Vossebeld JH	364	
White AS	364	
Wong VWS	364	
Zimmermann S	364	
Agheorghiesei C	363	
Bandyopadhyay A	363	
Burch TJ	363	
Cheng Y	363	
Cooper-sarkar AM	363	
Cornell SD	363	
Damazio DO	363	
Daneri MF	363	
De Asmundis R	363	
De Groot N	363	
De La Torre H	363	
Derkaoui JE	363	
Dziedzic BS	363	
Fabiani V	363	
Fenton MJ	363	
Giangiacomi N	363	
Gottardo CA	363	
Hernandez DP	363	
Huffman TB	363	
Kay EF	363	
Kitali V	363	
Kluit P	363	
Komurcu Y	363	
Kondo T	363	
Kupfer T	363	
Langenberg RJ	363	
Levchenko M	363	
Levchenko P	363	
Lutz MS	363	
Mashinistov R	363	
Melzer A	363	
Merino JL	363	
Miotto GL	363	
Morettini P	363	
Nitta T	363	
Pastor ET	363	
Poggi R	363	
Ponce JMI	363	
Ponomarenko D	363	
Puzo P	363	
Ripellino G	363	
Sandhoff M	363	
Sano Y	363	
Schacht P	363	
Schroeder TV	363	
Shimojima M	363	
Shipsey IPJ	363	
Taffard A	363	
Todt S	363	
Tornambe P	363	
Valery L	363	
Vazquez JGP	363	
Von Toerne E	363	
Weirich M	363	
Yamatani M	363	
Bylund OB	362	
Della Pietra M	362	
Della Volpe D	362	
Di Donato C	362	
Fusayasu T	362	
Galinhas B	362	
Garcia BRM	362	
Giraud PF	362	
Gozzelino A	362	
Hessey NP	362	
Jezequel S	362	
Klingl T	362	
Kremer JA	362	
Leonardi R	362	
Lyu F	362	
Mankinen KH	362	
Mcnamara PC	362	
Muskinja M	362	
Pages AP	362	
Pineda AS	362	
Podberezko P	362	
Schoeffel L	362	
Tehrani FS	362	
Trocme B	362	
Zenis T	362	
Boeriu OEV	361	
Chakraborty D	361	
Del Peso J	361	
Di Girolamo A	361	
Di Nardo R	361	
Dosselli U	361	
Gimenez VC	361	
Giordani MP	361	
Gkountoumis P	361	
Grivaz JF	361	
Kendrick J	361	
Kim D	361	
Leblanc M	361	
Linck RA	361	
Mikuz M	361	
Oppen H	361	
Paz IL	361	
Perez MV	361	
Pino SAO	361	
Readioff NP	361	
Sacerdoti S	361	
Sanchez FJM	361	
Urquijo P	361	
Zemaityte G	361	
Beschi A	360	
De Renstrom PAB	360	
Di Ciaccio L	360	
Dubreuil A	360	
Duperrin A	360	
Duvnjak D	360	
Jimenez YH	360	
Magerl V	360	
Mandrik P	360	
Morton A	360	
O'connor K	360	
O'neil DC	360	
Sijacki D	360	
Sultan DMS	360	
Vadla KOH	360	
Vermeulen AT	360	
Zhou M	360	
Abouzeid OS	359	
Gama RG	359	
Giugliarelli G	359	
Gul M	359	
Hernandez CFG	359	
Klabbers P	359	
Lancon E	359	
Majersky O	359	
Mills C	359	
Neumann M	359	
Proklova N	359	
Reale M	359	
Rohne O	359	
Seabra LFO	359	
Snyder IM	359	
Tafirout R	359	
Wells PS	359	
Bierwagen K	358	
Bowen J	358	
Castillo LRF	358	
Cerci S	358	
Gonzalez BA	358	
Iordanidou K	358	
Macdonald E	358	
Schulte A	358	
Topaksu AK	358	
Zobec J	358	
Abraham NL	357	
Barnovska-blenessy Z	357	
Chow YS	357	
Dudder AC	357	
Dumancic M	357	
Dumanoglu I	357	
Geng C	357	
Gkaitatzis S	357	
Gurbuz S	357	
Krasny MW	357	
Maira NV	357	
Nakamura T	357	
Navarro JEG	357	
Rozas AJ	357	
Sjolin J	357	
Swift SP	357	
Valente M	357	
Van Vulpen I	357	
Bhowmik D	356	
Blazek T	356	
Czekierda S	356	
De La Hoz SG	356	
Dobre M	356	
Finelli KD	356	
Hryn'ova T	356	
Ibrahim ZA	356	
Merlassino C	356	
Pogrebnyak I	356	
Rout PK	356	
Shen Y	356	
Shin YH	356	
Trovato M	356	
Wallangen V	356	
Yildiz HD	356	
Zinonos Z	356	
Bozson AJ	355	
Cakir IT	355	
D'eramo L	355	
De Castro S	355	
De Maria A	355	
Doan TH	355	
Filipcic A	355	
Gelmi A	355	
Hsu SC	355	
Kersevan BP	355	
Lau TS	355	
Lin K	355	
O'shea V	355	
Potti H	355	
Prieels C	355	
Strohmer R	355	
Wang W	355	
Alves FL	354	
Araya ST	354	
Astigarraga MEP	354	
Barth C	354	
Bella LA	354	
Bethani A	354	
Bondu O	354	
De Mattia M	354	
El Moursli RC	354	
Garcia RFN	354	
Khatiwada A	354	
Ma LL	354	
Manh TN	354	
Miucci A	354	
Montoya CAC	354	
Perieanu A	354	
Pitters FM	354	
Vit M	354	
Wang RJ	354	
Afik Y	353	
Baselga M	353	
Bosca SR	353	
Braren F	353	
Chen Z	353	
Di Bello FA	353	
Dodsworth D	353	
Duhrssen M	353	
Forster FA	353	
Hyneman R	353	
Jain V	353	
Nikiforou N	353	
Prokofiev K	353	
Rakness G	353	
Spano F	353	
Stober FM	353	
Takeda K	353	
Uno K	353	
Zaganidis N	353	
Zhang A	353	
Babaev A	352	
Haddad ES	352	
Hildebrand K	352	
Khalil-zada F	352	
Les R	352	
Li CQ	352	
Madysa N	352	
Mitrevski J	352	
Muino PC	352	
Pastor OE	352	
Ratti MG	352	
Voytishin N	352	
Wiederkehr SA	352	
Akilli E	351	
Berlingen JM	351	
Betti A	351	
Ferrer A	351	
Gessner G	351	
Janus PA	351	
Kohler NM	351	
Leveque J	351	
Lopez SC	351	
Marono MV	351	
Mueller C	351	
Pokharel I	351	
Santurio EV	351	
Sottocornola S	351	
Toro RC	351	
Xu T	351	
Aranda CP	350	
Bakker PJ	350	
Biedermann D	350	
Bret MC	350	
Delgove D	350	
Delporte C	350	
Gray C	350	
Guo W	350	
Jansky R	350	
Mergelmeyer S	350	
Puri A	350	
Schmidt-sommerfeld KR	350	
Wohrmann C	350	
Borisov A	349	
Furelos DV	349	
Hill JC	349	
Kennedy E	349	
Miguens JM	349	
Pascual JAG	349	
Schouwenberg JFP	349	
Taenzer J	349	
Zhao Y	349	
Akesson TPA	348	
Bianchi RM	348	
Brzhechko D	348	
Carnes A	348	
Datta A	348	
Dubinin F	348	
Ferraz VA	348	
Isacson MF	348	
Makovec A	348	
Nordberg M	348	
Pena JJ	348	
Schafer U	348	
Tadavani EE	348	
Weber SM	348	
Wright J	348	
Xu W	348	
Yamazaki T	348	
Asilar E	347	
Brandstetter J	347	
Brun H	347	
Constantinescu S	347	
De Regie JBD	347	
Gonski JL	347	
Jung K	347	
Krohn M	347	
Kulinich YP	347	
Kunkle J	347	
Leloup C	347	
Martensson MUF	347	
Monroy J	347	
Planer M	347	
Sola JDB	347	
Starz S	347	
Suzuki S	347	
Verzini MJA	347	
Woods N	347	
Yamamoto A	347	
Bernlochner FU	346	
Clarida W	346	
Coutinho YA	346	
Dulsen C	346	
Glazov A	346	
Jiang H	346	
Kiesel MK	346	
Navarro LB	346	
Neutelings I	346	
Stevenson TJ	346	
Tresoldi F	346	
Winkels E	346	
Alonso AG	345	
Bedognetti M	345	
Besson N	345	
Bocchetta SS	345	
Buzatu A	345	
Cao T	345	
Che S	345	
Da Costa JBG	345	
Di Sipio R	345	
Fukunaga C	345	
Gadatsch S	345	
Garelli N	345	
Glaysher PCF	345	
Gramling J	345	
Gregersen K	345	
Hesketh GG	345	
Hrivnac J	345	
Ikeno M	345	
Janus M	345	
Jiang Z	345	
Kleinknecht K	345	
Konya B	345	
Kouskoura V	345	
Kruger H	345	
Makida Y	345	
Manteca PJF	345	
Melo M	345	
Meng XT	345	
Moles-valls R	345	
Monzani S	345	
Mornacchi G	345	
Nagasaka Y	345	
Ng YS	345	
Papageorgiou K	345	
Pataraia S	345	
Polikarpov S	345	
Rauscher F	345	
Rybkin G	345	
Sakamoto H	345	
Shmeleva A	345	
Ten Kate H	345	
Unno Y	345	
Weston TD	345	
Wolf A	345	
Allen BW	344	
Beddall A	344	
Bell AS	344	
Campana S	344	
Cormier KJR	344	
Di Florio A	344	
Duschinger D	344	
Gaudiello A	344	
Jones SD	344	
Klitzner FF	344	
Lack DPJ	344	
Laner C	344	
Latino G	344	
Marceca G	344	
Nitsche I	344	
Ramirez-sanchez G	344	
Smirnov N	344	
Vaidya A	344	
Walia G	344	
Bisello D	343	
Casha AF	343	
Glatzer J	343	
Hoummada A	343	
Jansova M	343	
Kaplan LS	343	
Lo CY	343	
Martin CB	343	
Mueller RSP	343	
Prokofyev O	343	
Reichert J	343	
Salvucci A	343	
Butti P	342	
Daubney T	342	
Duren M	342	
Fedorko W	342	
Kastanas A	342	
Knoops EBFG	342	
Krauss D	342	
Latour BMD	342	
Misiura M	342	
Urban SC	342	
Vercesi V	342	
Verzocchi M	342	
Afanasiev S	341	
Asbah N	341	
Colijn AP	341	
Koneke K	341	
Li Z	341	
Olsson MJR	341	
Quintero DMP	341	
Zobernig G	341	
Beck HC	340	
Bergsten LJ	340	
Blobel V	340	
Bolz AE	340	
Chaves J	340	
Devesa MR	340	
Dey S	340	
Di Guida S	340	
Ruhr F	340	
Silva GC	340	
Wickramage N	340	
Woods NL	340	
Chekhovsky V	339	
Dos Santos SPA	339	
Fassnacht P	339	
Hunter RFH	339	
Mellenthin JD	339	
Mittag G	339	
Do Vale MAB	338	
Duffield EM	338	
Feng L	338	
Wagner-kuhr J	338	
Whitmore BW	338	
Bat A	337	
Bee CP	337	
Iengo P	337	
Lattaud H	337	
Rawling JH	337	
Schenck F	337	
Bahmani M	336	
Beyer J	336	
Gonnella F	336	
Losada M	336	
Papakrivopoulos I	336	
Reimers A	336	
Sumorok K	336	
Delgado AT	335	
Holzbock M	335	
Wei H	335	
Dickinson J	334	
Han J	334	
Ma P	334	
Mchedlidze G	334	
Mcnicol CJ	334	
Petroff P	334	
Singh A	334	
Grenier G	333	
Lujan P	333	
Mijovic L	333	
Baskakov A	332	
Buscher V	332	
Da Via C	332	
Danilov V	332	
De Lima DEF	332	
Gribushin A	332	
Knolle J	332	
Lin CY	332	
Ruini D	332	
Stegler M	332	
Vermassen B	332	
Zeinali M	332	
Kellermann E	331	
Lu M	331	
Sogaard A	331	
Taylor AJ	331	
Tsipolitis G	331	
Tsitsonis D	331	
Frueboes T	330	
Johnson A	330	
Kalinin A	330	
Lagouri T	330	
Magitteri A	330	
Slovak R	330	
Van De Klundert M	330	
Zivkovic L	330	
Devetak D	329	
Flowers S	329	
Gyun D	329	
Han K	329	
Le Guirriec E	329	
Marionneau M	329	
Riley G	329	
Xia L	329	
Cardini A	328	
Charaf O	328	
Iltzsche F	328	
Konig AC	328	
Linn S	328	
Macek B	328	
Nehrkorn A	328	
Ristic B	328	
Smith D	328	
Bunin P	327	
Cioara IA	327	
Epland MB	327	
Jarvinen T	327	
Kehoe R	327	
Mao Z	327	
Moisenz P	327	
Parida B	327	
Petrushanko S	327	
Voevodina E	327	
Arduh FA	326	
Ball F	326	
Benvenuti AC	326	
Bheesette S	326	
Chatterjee K	326	
Corrigan EE	326	
Curry D	326	
Ershov A	326	
Fehling D	326	
Kobayashi T	326	
Maier T	326	
Oglakci M	326	
Salerno D	326	
Schomakers C	326	
Shaheen SM	326	
Vaniachine A	326	
Wozniak KW	326	
Yatsenko E	326	
Bhopatkar V	325	
Feng M	325	
Gavrilenko M	325	
Ghasemi S	325	
Heng Y	325	
Ji H	325	
Looper KA	325	
Mistry KP	325	
Morgenstern M	325	
Mwewa C	325	
Parygin P	325	
Pearson B	325	
Rauch MP	325	
Tulbure TT	325	
Adersberger M	324	
Alderweireldt S	324	
Cairo VMM	324	
Demarco DA	324	
Di Clemente WK	324	
Handl DM	324	
Jones S	324	
Jongmanns J	324	
Lopez JA	324	
Moreels L	324	
Philippov D	324	
Tseng JCL	324	
Clark MR	323	
Deterre C	323	
Ghneimat M	323	
Girgis S	323	
Havener LB	323	
Khader M	323	
Khodinov A	323	
Lange J	323	
Lellouch D	323	
Madaffari D	323	
Mandic I	323	
Marinov A	323	
Oberlack H	323	
Ruttinger EM	323	
Sacchi R	323	
Shulha S	323	
Albicocco P	322	
Igonkina O	322	
Schwanenberger C	322	
Strom D	322	
Atakisi IO	321	
Backes M	321	
De Sousa MJDS	321	
Freund WS	321	
Goy C	321	
Heideman J	321	
Kalafut S	321	
Lanfermann MC	321	
Liblong A	321	
Malon D	321	
Marconi D	321	
Mirman N	321	
Nowatschin D	321	
Petridis A	321	
Rescigno M	321	
Schaepe S	321	
Stolp D	321	
Van Parijs I	321	
Wang AM	321	
Bruni LS	320	
Bryant P	320	
Cinca D	320	
Fomin N	320	
Ito F	320	
Kiehn M	320	
Kunigo T	320	
Luetic J	320	
Ninomiya Y	320	
Oh SH	320	
Okuyama T	320	
Peri F	320	
Rocco E	320	
Sawada R	320	
Shimizu S	320	
Suruliz K	320	
Tashiro T	320	
Terada S	320	
Thiele F	320	
Vami TA	320	
Wang X	320	
Wardrope DR	320	
Yasu Y	320	
Boutle SK	319	
Debenedetti C	319	
Ferrer JAV	319	
Gul U	319	
Iwasaki H	319	
Javurek T	319	
Kilby CR	319	
Kutzner V	319	
Lauwers J	319	
Pieters M	319	
Pyskir A	319	
Sherman AD	319	
Stover M	319	
Van Gemmeren P	319	
Myers J	318	
Oliver JL	318	
Pham T	318	
Scornajenghi M	318	
Sheffield D	318	
Traczyk P	318	
Carlsmith D	317	
Hansen E	317	
Harrendorf MA	317	
Huo P	317	
Kharchilava A	317	
Lin TH	317	
Meadows ZA	317	
Novotny R	317	
Schioppa EJ	317	
Sierra LFC	317	
Tan P	317	
Wraight K	317	
Xu H	317	
De Andrade LM	316	
Galster G	316	
Hankache R	316	
Hristova I	316	
Iliadis D	316	
Kano Y	316	
King BT	316	
Laplace S	316	
Liu P	316	
Mc Kee SP	316	
Mondragon MC	316	
Moss HJ	316	
Phillips FH	316	
Torres RET	316	
Alonso A	315	
Alshehri AA	315	
Artz S	315	
Bortfeldt J	315	
Campoverde A	315	
Cavallaro E	315	
Chouridou S	315	
Dahbi S	315	
Duncan AK	315	
Ecker KM	315	
Fischer R	315	
Galea C	315	
Gorbunov I	315	
Gozani E	315	
Hamal P	315	
Haney B	315	
Heer S	315	
Kowalewska AB	315	
Kubota T	315	
Laudrain A	315	
Leone R	315	
Losel PJ	315	
Luedtke C	315	
Manzano PD	315	
Menary SB	315	
Paganini M	315	
Pallin D	315	
Prince S	315	
Rehnisch L	315	
Ricken O	315	
Schachtner BM	315	
Suchek S	315	
Venturi N	315	
Washbrook A	315	
Werner MD	315	
Whallon NL	315	
Willis C	315	
Wolf TMH	315	
Allaire C	314	
Anders CF	314	
Antrim DJA	314	
Atkin RJ	314	
Forti AC	314	
Galhardo B	314	
Garrido MDMC	314	
Hamacher K	314	
Kim HS	314	
Messina A	314	
Milesi M	314	
Schleicher KE	314	
Sotiropoulou CL	314	
Von Buddenbrock SE	314	
Xi Z	314	
Boerner D	313	
Crawley SJ	313	
Esch T	313	
Fagot A	313	
Feickert M	313	
Gupta DB	313	
Jelinskas A	313	
Kind OM	313	
Leisos A	313	
Llacer MM	313	
Lohan M	313	
Miano F	313	
Panagoulias I	313	
Roberts RT	313	
Shahinian JD	313	
Smith JW	313	
Thomassen P	313	
Ucchielli G	313	
Cecchi C	312	
Dreyer E	312	
Gugel R	312	
Jorge PM	312	
Kugel A	312	
Mckay MA	312	
Tanaka M	312	
Tarna G	312	
Zaffaroni E	312	
Zhulanov V	312	
Abu Zeid S	311	
Adiguzel A	311	
Cao Y	311	
Mjornmark JU	311	
Pathak A	311	
Rashid T	311	
Rossini L	311	
Schaeffer J	311	
Schillaci ZM	311	
Ambroz L	310	
Behera A	310	
Cabras G	310	
De Cecco S	310	
Gola M	310	
Lionti AL	310	
Sharma AS	310	
Sopkova F	310	
Alberich LC	309	
Barkeloo J	309	
Colafranceschi S	309	
Dutt S	309	
Horyn LA	309	
Iguchi R	309	
Monk J	309	
Nakano I	309	
Nguyen HDN	309	
Nibigira E	309	
Schmitz S	309	
Tali B	309	
Vazzoler F	309	
Vera AMR	309	
Wolff R	309	
Adachi S	308	
Benecke A	308	
Buschmann E	308	
